<algorithms.pycma_cmaes.Eval_wrapper object at 0x7fd9bb938f28>,0,[-0.83661532 -0.08075752  0.82860366 -0.89616511  0.94043719  0.32802786
 -0.44295067  0.28717859  0.76108345  0.47237039  0.403632    0.41395826
  0.09029857  0.67747106  0.42143713  0.86831283  0.31672267 -0.30263363
  0.64979262  0.71436996 -0.4643764   0.09361498  0.84321388 -0.48715316
 -0.48051033  0.76034699  0.03972129 -0.76446874  0.76273655  0.53394962
  0.42783156  0.80003436 -0.58316906  0.89496487 -0.62037374 -0.66222601
  0.38651965  0.37650979  0.04091407 -0.02262883  0.25582698  0.6524643
  0.63808105  0.45151544 -0.64373019 -0.21203956  0.01270225 -0.76700983
  0.75736486 -0.86436189 -0.11697677 -0.09273778 -0.36080632 -0.43297627
 -0.09309934 -0.58209817  0.6850614  -0.45719809 -0.54140029 -0.8221774
 -0.67613218  0.87233125 -0.21335449  0.07083914 -0.32562809  0.70242719
 -0.33780871 -0.04881047 -0.08344326 -0.55845831  0.47253573 -0.88912014
 -0.89060545 -0.38766904 -0.64679783  0.13860097  0.83268447 -0.4669011
 -0.46034191 -0.60500936  0.73561124  0.93351539  0.17402922 -0.40824314
  0.42121645 -0.69748748  0.45280907 -0.90805113 -0.86256589  0.04561526
 -0.5839678  -0.21350404  0.3477252  -0.89209067 -0.39411882 -0.16409514
  0.44795859  0.2836849  -0.78548746 -0.5036547  -0.14460122 -0.26997295
 -0.29258381  0.26734383  0.11785289 -0.80602105  0.85334757 -0.51564577
  0.6722057   0.35312543 -0.04826899 -0.00163992 -0.12379634  0.03420252
 -0.74963285  0.34008876  0.02111733  0.47718073 -0.75794081 -0.56047445
  0.97516129  0.37208778  0.55770993 -0.04234639  0.34803084  0.04578041
 -0.14586341 -0.65765268  0.22171723  0.67354553 -0.41522731 -0.31020178
 -0.49090704 -0.90984366  0.37870888 -0.6268988  -0.17923209  0.32189894
  0.03532772 -0.30373792 -0.38212161 -0.33184372 -0.5449219  -0.85059809
 -0.02083401 -0.69924369 -0.83544015 -0.17624751 -0.75175243 -0.35282796
 -0.18321653 -0.78000613 -0.27201967  0.55490542 -0.08238314 -0.70070634
 -0.45488566  0.59613401  0.00565687  0.91844266 -0.56569218 -0.00330876
  0.78217069 -0.51633879  0.91628903 -0.05557977  0.21935214  0.9107689
 -0.15006937  0.40346537  0.1498683   0.91160971  0.19842449 -0.21858925
 -0.62199059 -0.74175156 -0.16422613  0.53106689  0.596496    0.80854066
 -0.5805179  -0.83207238  0.42027837 -0.63762094 -0.56120082 -0.50928661
  0.93580765 -0.11126984 -0.19764361  0.99507623  0.55230675  0.80002437
 -0.81744774  0.91314249  0.44685936  0.9824425   0.94108065  0.57885723
  0.53884196  0.36304506  0.21372848  0.90577107 -0.45393662 -0.84066053
 -0.89810295  0.68107764  0.28210157 -0.59801636  0.84862627  0.24479171
  0.32669477 -0.70350871  0.99514201  0.2361308  -0.1556886  -0.48541481
 -0.94640168  0.49222907 -0.8933198  -0.21442177  0.17116035  0.63336188
  0.01782145  0.85182456  0.79074307 -0.29650904 -0.21071199  0.72071625
  0.00832619  0.17109397  0.97915148 -0.81648567 -0.04097987  0.21250262
  0.60928385 -0.3342776   0.67480696 -0.40190188  0.35964213  0.80518486
 -0.54926971 -0.68552071 -0.17368077 -0.58955032  0.22168415  0.50096597
  0.7858974  -0.75840459  0.75780096  0.03381027 -0.70191376 -0.88463692
  0.88212532  0.18703368 -0.82234205  0.46930731 -0.23675594 -0.25813882
  0.42369453  0.10580435 -0.03025977 -0.40157408  0.565453    0.90476689
  0.84644856 -0.77511761  0.29617489  0.9343034  -0.67908499 -0.89754231
  0.77228976  0.17474835 -0.45419322  0.70653676 -0.84499286  0.63373835
 -0.32569376  0.72949783  0.5496895   0.7538937   0.82311432 -0.05531309
 -0.15525897 -0.10416693  0.89259104  0.05622083 -0.35789797  0.50768905
  0.64048216  0.59203586  0.55626236 -0.11131787  0.14293632  0.96185568
  0.94520817  0.49536628 -0.91127296 -0.32130393 -0.24333561  0.17380135
 -0.17186815  0.57916881  0.82499704  0.76981071 -0.61590917  0.11283621
 -0.74914379  0.7315893  -0.41174263  0.51518068  0.74561409 -0.83489791
 -0.90102935  0.87602318  0.73539272 -0.25033817 -0.03501084  0.83894097
  0.92007539  0.35069678  0.32552992 -0.33658558  0.22029091  0.58814596
 -0.86690424 -0.27256147  0.25472773  0.86646694  0.49323196  0.67481366
  0.53077867  0.11609068 -0.55480944  0.66055635  0.86079516 -0.47489637
  0.37122859  0.02760797  0.2782144  -0.44836286  0.74940229 -0.30401783
  0.2750185   0.26295599 -0.94171322 -0.09049394 -0.7673246   0.91290476
  0.0512623   0.40080754  0.52923354 -0.54780213  0.5362796  -0.02831273
  0.38579749  0.97751383 -0.64730538  0.48889672  0.95802781 -0.70369843
 -0.2566166  -0.33135503 -0.77910668  0.51192855 -0.82315293  0.29052043
 -0.31625307  0.00447465  0.57546136 -0.02176481  0.19943838  0.95894714
  0.37948178 -0.95554268 -0.41314789 -0.74711917 -0.10346511  0.32756011
 -0.53626157  0.51373356 -0.94220356  0.14375709  0.36802963  0.3355431
  0.5091765  -0.85356953  0.39389352  0.7615817  -0.79709182  0.4578627
 -0.10540056 -0.81957078  0.61257204  0.02743427 -0.25653574  0.27074409
 -0.48701438  0.94578181  0.26345284  0.53169425  0.42251366  0.9102051
  0.89620884 -0.07019848  0.49606035  0.60405735 -0.07795209  0.35921284
 -0.50152055  0.16495444 -0.70193983 -0.86503636  0.84027978  0.32609037
  0.92987536  0.20672724 -0.64988685 -0.7683238  -0.75061509 -0.67501755
 -0.98748909  0.84137646  0.49382897  0.44233075 -0.82557636 -0.74626577
 -0.71260294  0.45833458  0.98383531  0.95234088  0.12100299  0.96373716
 -0.18058727 -0.1973054   0.04429538  0.12931894  0.08355271  0.75081631
  0.93915436 -0.08241697  0.61940924  0.35536347 -0.24286616  0.76558279
  0.5104151   0.99071208 -0.12466362 -0.74463248 -0.27115904 -0.50502968
 -0.8185858   0.81616735  0.96470888 -0.95115492 -0.92342883 -0.52106175
  0.65266076 -0.99010989 -0.86689437 -0.65600456  0.69429078 -0.00543186
  0.62342316 -0.00167673 -0.36165469 -0.52964478  0.92050229 -0.71833204
 -0.64968394 -0.23589632  0.08095425 -0.97435459  0.160341    0.30102469
 -0.83025524 -0.51924501  0.66826943  0.83359435  0.70064593  0.15777137
 -0.05342248  0.45142448 -0.12607443  0.29318631 -0.11475804  0.47947398
 -0.70877714  0.67213115  0.35676595  0.58126232 -0.56843103 -0.3232447
  0.75486158  0.06887693  0.78206595 -0.05136929  0.18776106 -0.87011362
 -0.65949375  0.18969358 -0.25963539  0.36293269 -0.03472444 -0.00183763
  0.09120755  0.94880998 -0.06307995 -0.43422042  0.84415652 -0.78942851
  0.40673285  0.6402221   0.42946486  0.2508841   0.12836637 -0.38416569
  0.73965123 -0.66988507 -0.54755158  0.35023565 -0.95520404  0.75579549
 -0.54871355  0.46622178 -0.02294764 -0.90312958  0.43505014 -0.73156492
  0.53558372  0.64983019  0.4513871   0.97907206  0.69654981 -0.35230547
  0.19456911 -0.49342133  0.15491561 -0.76832684 -0.9254505  -0.14287113
 -0.89996923 -0.10258763  0.84232175 -0.31802752  0.27714535  0.59889039
 -0.6138641  -0.41689397 -0.16860217 -0.73156074 -0.94051634 -0.47530208
  0.53053748  0.10587218 -0.91515944 -0.78276008 -0.36028077  0.39898948
  0.63077545  0.54742631  0.46370851 -0.78906923  0.75129187 -0.88028199
 -0.37538636  0.82254     0.25525038  0.86868085 -0.29055828  0.6904517
 -0.52989178 -0.38628501  0.12797985  0.61330594 -0.89946105  0.09884103
 -0.66130237 -0.58016652 -0.60123724  0.46828028 -0.54122669  0.19430597
  0.43085008 -0.41837234 -0.63734213  0.52416701  0.03002648  0.60008184
  0.35992854  0.1877679  -0.53495273 -0.89613264 -0.59063302  0.0330833
  0.01636937 -0.95086326 -0.17401912  0.31404422  0.81715124  0.82451916
  0.23618752 -0.55794852 -0.49744498 -0.00894292 -0.18087208  0.28456502
 -0.65982411  0.38953809 -0.15430122 -0.39031666  0.40703294  0.12057466
  0.70661085  0.10156572 -0.83063009 -0.15715495  0.72340973  0.08761438
  0.40249421 -0.35200388 -0.30307509  0.74643799 -0.66843841  0.51834388
 -0.14432743 -0.01508845 -0.26361402  0.48076346 -0.83834284 -0.14614683
  0.04459632 -0.43777412  0.93047739 -0.11858748  0.76835863 -0.04252292
  0.54581867  0.23145306  0.76348778  0.1338209  -0.20276884 -0.32319338
 -0.60721766 -0.02178135  0.4276992   0.47811843  0.9223441   0.14823129
  0.39045659  0.30882799  0.19216023 -0.44415885  0.67089524  0.77500362
 -0.37623604 -0.10988484 -0.67293156  0.73243593  0.31117178  0.39184272
  0.48238609  0.2998061   0.26452084 -0.03592322 -0.07454697  0.57907308
  0.80979573  0.49269957 -0.01362237 -0.36701832 -0.92948118 -0.41735997
 -0.60681467 -0.74023658  0.5273013   0.44737611  0.73420927  0.96944863
  0.01645974  0.80297268 -0.02742903  0.18467685  0.89429069  0.3122641
 -0.13825569 -0.81364666 -0.86333387  0.56823436 -0.12050535 -0.40318111
  0.82599754  0.92994875 -0.06151262 -0.62828295 -0.70584472  0.21827569
 -0.64975617  0.1211807  -0.88968754 -0.35098591  0.81704076  0.05354053],CMAVariation.VANILLA,matmul: Input operand 1 has a mismatch in its core dimension 0, with gufunc signature (n?,k),(k,m?)->(n?,m?) (size 784 is different from 4)
<algorithms.pycma_cmaes.Eval_wrapper object at 0x7f90743e3588>,0,[-0.51890003 -0.02357963 -0.79133125  0.55127968  0.8564772  -0.93295128
 -0.21731071 -0.88351387 -0.61970763 -0.7462913  -0.24108257  0.1022925
 -0.77301817 -0.58073591  0.07211803  0.27743709 -0.25248459 -0.01102637
 -0.26464277 -0.74423807 -0.70801331  0.25488155 -0.79040483  0.38949956
  0.97621768 -0.64780792 -0.43761846 -0.49943813 -0.15830161 -0.44250814
  0.01928471 -0.6391291   0.38724696 -0.82383401 -0.96710794  0.3433151
 -0.83853087 -0.5747624  -0.76881917],CMAVariation.VANILLA,matmul: Input operand 1 has a mismatch in its core dimension 0, with gufunc signature (n?,k),(k,m?)->(n?,m?) (size 4 is different from 784)
<algorithms.pycma_cmaes.Eval_wrapper object at 0x7f0922a0e5c0>,0,[ 0.52989042 -0.29161839 -0.85075161  0.85343159 -0.07075312  0.50240336
  0.20853474 -0.03207414  0.70315035 -0.50657042  0.33038452 -0.0252072
  0.89148094  0.38807614  0.99277144 -0.25363317 -0.67487108  0.41788908
  0.66894647  0.29899909  0.29652251  0.31290144  0.10620797 -0.54632074
 -0.87196324 -0.26087983  0.79826445  0.6377069   0.6715166  -0.03192599
  0.03716079 -0.85054189 -0.59623669 -0.52540201 -0.42779519 -0.56103129
 -0.64854819  0.44533331 -0.83366153],CMAVariation.VANILLA,matmul: Input operand 1 has a mismatch in its core dimension 0, with gufunc signature (n?,k),(k,m?)->(n?,m?) (size 4 is different from 784)
<algorithms.pycma_cmaes.Eval_wrapper object at 0x7f733e9ba630>,0,[ 0.77557269 -0.82082442 -0.14683053  0.88918029  0.68671147  0.37222367
  0.80006635  0.0422353   0.34180648 -0.94534027 -0.105216    0.30344663
 -0.25850264  0.82386662 -0.98939952  0.81880609 -0.84785322 -0.65203135
 -0.03295251  0.41908706  0.31424912  0.60673072 -0.53734992 -0.49571772
  0.84033492  0.91399718 -0.07047767 -0.29263378  0.33010564  0.6773642
  0.37293663  0.34467706 -0.7552892  -0.67615837  0.72759558 -0.2905885
 -0.47217189 -0.42895974  0.92015442],CMAVariation.VANILLA,matmul: Input operand 1 has a mismatch in its core dimension 0, with gufunc signature (n?,k),(k,m?)->(n?,m?) (size 4 is different from 784)
<algorithms.pycma_cmaes.Eval_wrapper object at 0x7f6b1418ba20>,0,[-0.14738575 -0.44805615  0.28313608  0.55657758  0.52863283 -0.16164188
  0.99188519 -0.54981804  0.30425645  0.65185917  0.65975098  0.33628167
 -0.48038352 -0.54030331  0.59385128 -0.28865865 -0.36892392 -0.79207985
  0.60533273  0.37311858  0.3375262  -0.52437498 -0.88317369 -0.47100675
  0.67925253 -0.92864222 -0.93952987 -0.74329199  0.79855779 -0.26653207
  0.81999246  0.94388195  0.28377073 -0.36184703 -0.332855   -0.24248313
  0.83325348  0.18097102  0.40859666],CMAVariation.VANILLA,matmul: Input operand 1 has a mismatch in its core dimension 0, with gufunc signature (n?,k),(k,m?)->(n?,m?) (size 4 is different from 784)
<algorithms.pycma_cmaes.Eval_wrapper object at 0x7fed28429ac8>,0,[-0.06665385 -0.11182696  0.03722182 ...  0.00138669 -0.05519186
  0.06562647],CMAVariation.VANILLA,matmul: Input operand 1 has a mismatch in its core dimension 0, with gufunc signature (n?,k),(k,m?)->(n?,m?) (size 200 is different from 784)
<algorithms.pycma_cmaes.Eval_wrapper object at 0x7fae1c45db38>,0,[-0.10364982 -0.09871058 -0.14241204 ... -0.12681658  0.10655576
 -0.06315253],CMAVariation.VANILLA,The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
<algorithms.pycma_cmaes.Eval_wrapper object at 0x7f7f59356a58>,0,[-0.23665128 -0.02973726  0.19535985 ...  0.12465183 -0.05127517
  0.07000597],CMAVariation.VANILLA,The truth value of an array with more than one element is ambiguous. Use a.any() or a.all()
